doi,author,title,pub_date,journal,country,iso_3,region,y_coordinate,x_coordinate,sampling_start_year,sampling_end_year,species,pathogen,species_2,strain,control_strain,sample_type,sal_prevalence,no_sample,no_isolate,antimicrobial,antimicrobial_compound,antibiotic_class,who_classification,percent_resistant,percent_intermediate,percent_susceptible,perc_res_inc_intermediate,perc_res_excl_intermediate,ast_method,no_isolates_resistant,no_isolates_intermediate,no_isolates_susceptible,mdr_percentage,laboratory_guidelines,conc_of_a_musedforsusceptibilitytest_mg_mg_ml,susceptible_breakpoint,notes
10.3855/jidc.17553,Abayneh et al.2023,"Salmonellosis prevalence and risk factors in chicken breeding farms in and around Arba Minch town, Gamo Zone, Ethiopia.",2023,Journal of infection in developing countries,Ethiopia,ETH,Eastern Africa,6.031225,37.567106,2020,2021,Chicken,Salmonella,,,,Cloacal,13.3,NA,21,Tetracycline,TET,Tetracycline,Highly important,NA,NA,NA,NA,NA,Disk Diffusion,15,4,2,90.5,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Agama,,Cloacal,6.4,35,16,Ceftazadime,CAZ,3rd generation Cephalosporin,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,16,0,0,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Agama,,Cloacal,6.4,35,16,Cefotaxime,CTX,3rd generation Cephalosporin,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,16,0,0,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Ceftazadime,CAZ,3rd generation Cephalosporin,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,17,0,0,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Cefotaxime,CTX,3rd generation Cephalosporin,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,17,0,0,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Ceftazadime,CAZ,3rd generation Cephalosporin,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,9,0,0,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Cefotaxime,CTX,3rd generation Cephalosporin,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,9,0,0,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Agama,,Cloacal,6.4,35,16,Gentamycin,GEN,Aminoglycosides,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,8,0,8,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Agama,,Cloacal,6.4,35,16,Neomycin,NEO,Aminoglycosides,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,2,0,14,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Agama,,Cloacal,6.4,35,16,Streptomycin,STR,Aminoglycosides,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,11,0,5,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Gentamycin,GEN,Aminoglycosides,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,9,0,8,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Neomycin,NEO,Aminoglycosides,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,5,0,12,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Streptomycin,STR,Aminoglycosides,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,11,0,6,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Gentamycin,GEN,Aminoglycosides,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,5,0,4,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Neomycin,NEO,Aminoglycosides,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,6,0,3,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Streptomycin,STR,Aminoglycosides,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,7,0,2,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Agama,,Cloacal,6.4,35,16,Ciprofloxacin,CIP,Fluoroquinolones,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,8,0,8,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Agama,,Cloacal,6.4,35,16,Nalidixic acid,NAL,Fluoroquinolones,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,11,0,5,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Ciprofloxacin,CIP,Fluoroquinolones,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,11,0,6,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Nalidixic acid,NAL,Fluoroquinolones,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,11,0,6,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Ciprofloxacin,CIP,Fluoroquinolones,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,6,0,3,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Nalidixic acid,NAL,Fluoroquinolones,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,3,0,6,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Agama,,Cloacal,6.4,35,16,Ampicillin,AMP,Penicillin ,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,16,0,0,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Ampicillin,AMP,Penicillin ,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,17,0,0,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Ampicillin,AMP,Penicillin ,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,9,0,0,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Agama,,Cloacal,6.4,35,16,Chloromphenicols,CHL,Amphenicols,Highly important,NA,NA,NA,NA,NA,Disk Diffusion,8,0,8,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Chloromphenicols,CHL,Amphenicols,Highly important,NA,NA,NA,NA,NA,Disk Diffusion,8,0,9,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Chloromphenicols,CHL,Amphenicols,Highly important,NA,NA,NA,NA,NA,Disk Diffusion,5,0,4,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Agama,,Cloacal,6.4,35,16,Sulfisoxazole,SOX,Sulfonamides,Highly important,NA,NA,NA,NA,NA,Disk Diffusion,7,0,9,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Sulfisoxazole,SOX,Sulfonamides,Highly important,NA,NA,NA,NA,NA,Disk Diffusion,8,0,9,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Sulfisoxazole,SOX,Sulfonamides,Highly important,NA,NA,NA,NA,NA,Disk Diffusion,6,0,3,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Agama,,Cloacal,6.4,35,16,Tetracycline,TET,Tetracycline,Highly important,NA,NA,NA,NA,NA,Disk Diffusion,11,0,5,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Tetracycline,TET,Tetracycline,Highly important,NA,NA,NA,NA,NA,Disk Diffusion,9,0,8,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,West Africa,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Tetracycline,TET,Tetracycline,Highly important,NA,NA,NA,NA,NA,Disk Diffusion,7,0,2,100,CLSI,,,
10.21161/mjm.211115,Iweriebor et al.2021,"Serogroups and antibiogram of <i>Salmonella</i> isolates from dairy cattle in Nkonkobe District, South Africa",2021,MALAYSIAN JOURNAL OF MICROBIOLOGY,South Africa,ZAF,Southern Africa,-32.786997,26.834955,2017,2017,Cattle,Salmonella,,,,Feacal,60,200,108,Ceftazadime,CAZ,3rd generation Cephalosporin,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,74,0,34,56,CLSI 2015,,,
10.21161/mjm.211115,Iweriebor et al.2021,"Serogroups and antibiogram of <i>Salmonella</i> isolates from dairy cattle in Nkonkobe District, South Africa",2021,MALAYSIAN JOURNAL OF MICROBIOLOGY,South Africa,ZAF,Southern Africa,-32.786997,26.834955,2017,2017,Cattle,Salmonella,,,,Feacal,60,200,108,Cefotaxime,CTX,3rd generation Cephalosporin,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,50,0,58,56,CLSI 2015,,,
10.21161/mjm.211115,Iweriebor et al.2021,"Serogroups and antibiogram of <i>Salmonella</i> isolates from dairy cattle in Nkonkobe District, South Africa",2021,MALAYSIAN JOURNAL OF MICROBIOLOGY,South Africa,ZAF,Southern Africa,-32.786997,26.834955,2017,2017,Cattle,Salmonella,,,,Feacal,60,200,108,Neomycin,NEO,Aminoglycosides,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,81,0,27,56,CLSI 2015,,,
10.21161/mjm.211115,Iweriebor et al.2021,"Serogroups and antibiogram of <i>Salmonella</i> isolates from dairy cattle in Nkonkobe District, South Africa",2021,MALAYSIAN JOURNAL OF MICROBIOLOGY,South Africa,ZAF,Southern Africa,-32.786997,26.834955,2017,2017,Cattle,Salmonella,,,,Feacal,60,200,108,Imipenem,IMP,Carbapenem,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,53,0,55,56,CLSI 2015,,,
10.21161/mjm.211115,Iweriebor et al.2021,"Serogroups and antibiogram of <i>Salmonella</i> isolates from dairy cattle in Nkonkobe District, South Africa",2021,MALAYSIAN JOURNAL OF MICROBIOLOGY,South Africa,ZAF,Southern Africa,-32.786997,26.834955,2017,2017,Cattle,Salmonella,,,,Feacal,60,200,108,Meropenem,MEM,Carbapenem,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,80,0,28,56,CLSI 2015,,,
10.21161/mjm.211115,Iweriebor et al.2021,"Serogroups and antibiogram of <i>Salmonella</i> isolates from dairy cattle in Nkonkobe District, South Africa",2021,MALAYSIAN JOURNAL OF MICROBIOLOGY,South Africa,ZAF,Southern Africa,-32.786997,26.834955,2017,2017,Cattle,Salmonella,,,,Feacal,60,200,108,Norfloxacin,NOR,Fluoroquinolones,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,69,0,39,56,CLSI 2015,,,
10.21161/mjm.211115,Iweriebor et al.2021,"Serogroups and antibiogram of <i>Salmonella</i> isolates from dairy cattle in Nkonkobe District, South Africa",2021,MALAYSIAN JOURNAL OF MICROBIOLOGY,South Africa,ZAF,Southern Africa,-32.786997,26.834955,2017,2017,Cattle,Salmonella,,,,Feacal,60,200,108,Erythromycin,ERY,Macrolides,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,81,0,27,56,CLSI 2015,,,
10.21161/mjm.211115,Iweriebor et al.2021,"Serogroups and antibiogram of <i>Salmonella</i> isolates from dairy cattle in Nkonkobe District, South Africa",2021,MALAYSIAN JOURNAL OF MICROBIOLOGY,South Africa,ZAF,Southern Africa,-32.786997,26.834955,2017,2017,Cattle,Salmonella,,,,Feacal,60,200,108,Ampicillin,AMP,Penicillin ,Critically important,NA,NA,NA,NA,NA,Disk Diffusion,81,0,27,56,CLSI 2015,,,
10.21161/mjm.211115,Iweriebor et al.2021,"Serogroups and antibiogram of <i>Salmonella</i> isolates from dairy cattle in Nkonkobe District, South Africa",2021,MALAYSIAN JOURNAL OF MICROBIOLOGY,South Africa,ZAF,Southern Africa,-32.786997,26.834955,2017,2017,Cattle,Salmonella,,,,Feacal,60,200,108,Cefalotin,CFL,1st generation Cephalosporin,Highly important,NA,NA,NA,NA,NA,Disk Diffusion,70,0,38,56,CLSI 2015,,,
10.21161/mjm.211115,Iweriebor et al.2021,"Serogroups and antibiogram of <i>Salmonella</i> isolates from dairy cattle in Nkonkobe District, South Africa",2021,MALAYSIAN JOURNAL OF MICROBIOLOGY,South Africa,ZAF,Southern Africa,-32.786997,26.834955,2017,2017,Cattle,Salmonella,,,,Feacal,60,200,108,Cefuroxime,CFX,2nd generation Cephalosporin,Highly important,NA,NA,NA,NA,NA,Disk Diffusion,81,0,27,56,CLSI 2015,,,
10.21161/mjm.211115,Iweriebor et al.2021,"Serogroups and antibiogram of <i>Salmonella</i> isolates from dairy cattle in Nkonkobe District, South Africa",2021,MALAYSIAN JOURNAL OF MICROBIOLOGY,South Africa,ZAF,Southern Africa,-32.786997,26.834955,2017,2017,Cattle,Salmonella,,,,Feacal,60,200,108,Trimethoprim,TMP,Sulfonamides,Highly important,NA,NA,NA,NA,NA,Disk Diffusion,79,0,29,56,CLSI 2015,,,
10.21161/mjm.211115,Iweriebor et al.2021,"Serogroups and antibiogram of <i>Salmonella</i> isolates from dairy cattle in Nkonkobe District, South Africa",2021,MALAYSIAN JOURNAL OF MICROBIOLOGY,South Africa,ZAF,Southern Africa,-32.786997,26.834955,2017,2017,Cattle,Salmonella,,,,Feacal,60,200,108,Sulfisoxazole,SOX,Sulfonamides,Highly important,NA,NA,NA,NA,NA,Disk Diffusion,81,0,27,56,CLSI 2015,,,
10.1155/2017/4317202,Azage and Kibret 2017,"The Bacteriological Quality, Safety, and Antibiogram of Salmonella Isolates from Fresh Meat in Retail Shops of Bahir Dar City, Ethiopia",2017,International Journal of food science,Ethiopia,ETH,Eastern Africa,11.57,37.36,2014,2015,Cattle,Salmonella,,,,Meat,70,NA,21,Gentamycin,GEN,Aminoglycosides,Critically important,0,NA,NA,NA,NA,Disk diffusion,0,0,21,71.43,CLSI 2011,10,,
10.1155/2017/4317202,Azage and Kibret 2017,"The Bacteriological Quality, Safety, and Antibiogram of Salmonella Isolates from Fresh Meat in Retail Shops of Bahir Dar City, Ethiopia",2017,International Journal of food science,Ethiopia,ETH,Eastern Africa,11.57,37.36,2014,2015,Cattle,Salmonella,,,,Meat,70,NA,21,Ciprofloxacin,CIP,Fluoroquinolones,Critically important,0,NA,NA,NA,NA,Disk diffusion,0,0,21,71.43,CLSI 2011,5,,
10.1155/2017/4317202,Azage and Kibret 2017,"The Bacteriological Quality, Safety, and Antibiogram of Salmonella Isolates from Fresh Meat in Retail Shops of Bahir Dar City, Ethiopia",2017,International Journal of food science,Ethiopia,ETH,Eastern Africa,11.57,37.36,2014,2015,Cattle,Salmonella,,,,Meat,70,NA,21,Norfloxacin,NOR,Fluoroquinolones,Critically important,0,NA,NA,NA,NA,Disk diffusion,0,0,21,71.43,CLSI 2011,10,,
10.1155/2017/4317202,Azage and Kibret 2017,"The Bacteriological Quality, Safety, and Antibiogram of Salmonella Isolates from Fresh Meat in Retail Shops of Bahir Dar City, Ethiopia",2017,International Journal of food science,Ethiopia,ETH,Eastern Africa,11.57,37.36,2014,2015,Cattle,Salmonella,,,,Meat,70,NA,21,Nalidixic acid,NAL,Fluoroquinolones,Critically important,0,NA,NA,NA,NA,Disk diffusion,0,2,19,71.43,CLSI 2011,30,,
10.1155/2017/4317202,Azage and Kibret 2017,"The Bacteriological Quality, Safety, and Antibiogram of Salmonella Isolates from Fresh Meat in Retail Shops of Bahir Dar City, Ethiopia",2017,International Journal of food science,Ethiopia,ETH,Eastern Africa,11.57,37.36,2014,2015,Cattle,Salmonella,,,,Meat,70,NA,21,Erythromycin,ERY,Macrolides,Critically important,91,NA,NA,NA,NA,Disk diffusion,19,2,0,71.43,CLSI 2011,15,,
10.1155/2017/4317202,Azage and Kibret 2017,"The Bacteriological Quality, Safety, and Antibiogram of Salmonella Isolates from Fresh Meat in Retail Shops of Bahir Dar City, Ethiopia",2017,International Journal of food science,Ethiopia,ETH,Eastern Africa,11.57,37.36,2014,2015,Cattle,Salmonella,,,,Meat,70,NA,21,Amoxicillin,AMX,Penicillin ,Critically important,10,NA,NA,NA,NA,Disk diffusion,2,2,17,71.43,CLSI 2011,30,,
10.1155/2017/4317202,Azage and Kibret 2017,"The Bacteriological Quality, Safety, and Antibiogram of Salmonella Isolates from Fresh Meat in Retail Shops of Bahir Dar City, Ethiopia",2017,International Journal of food science,Ethiopia,ETH,Eastern Africa,11.57,37.36,2014,2015,Cattle,Salmonella,,,,Meat,70,NA,21,Ampicillin,AMP,Penicillin ,Critically important,24,NA,NA,NA,NA,Disk diffusion,5,0,16,71.43,CLSI 2011,10,,
10.1155/2017/4317202,Azage and Kibret 2017,"The Bacteriological Quality, Safety, and Antibiogram of Salmonella Isolates from Fresh Meat in Retail Shops of Bahir Dar City, Ethiopia",2017,International Journal of food science,Ethiopia,ETH,Eastern Africa,11.57,37.36,2014,2015,Cattle,Salmonella,,,,Meat,70,NA,21,Cefoxitin,FOX,2nd generation Cephalosporin,Highly important,10,NA,NA,NA,NA,Disk diffusion,2,7,12,71.43,CLSI 2011,30,,
10.1155/2017/4317202,Azage and Kibret 2017,"The Bacteriological Quality, Safety, and Antibiogram of Salmonella Isolates from Fresh Meat in Retail Shops of Bahir Dar City, Ethiopia",2017,International Journal of food science,Ethiopia,ETH,Eastern Africa,11.57,37.36,2014,2015,Cattle,Salmonella,,,,Meat,70,NA,21,Chloromphenicols,CHL,Amphenicols,Highly important,0,NA,NA,NA,NA,Disk diffusion,0,1,20,71.43,CLSI 2011,30,,
10.1155/2017/4317202,Azage and Kibret 2017,"The Bacteriological Quality, Safety, and Antibiogram of Salmonella Isolates from Fresh Meat in Retail Shops of Bahir Dar City, Ethiopia",2017,International Journal of food science,Ethiopia,ETH,Eastern Africa,11.57,37.36,2014,2015,Cattle,Salmonella,,,,Meat,70,NA,21,Co-trimoxazole ,COT,Sulfonamides,Highly important,10,NA,NA,NA,NA,Disk diffusion,2,0,19,71.43,CLSI 2011,25,,
